[DEBUG] 2019-10-15 18:58:20.036 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-15 18:58:20.044 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-15 18:58:20.047 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-15 18:58:20.129 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-15 18:58:20.131 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-15 18:58:20.374 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-15 18:58:20.375 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-15 18:58:20.383 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-15 18:58:20.666 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-15 18:58:20.682 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-15 18:58:20.683 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-15 18:58:21.792 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2019-10-15 18:58:21.792 [main] PropertyBinder - Building property email
[DEBUG] 2019-10-15 18:58:21.792 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.792 [main] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2019-10-15 18:58:21.793 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.User:firstName]
[DEBUG] 2019-10-15 18:58:21.793 [main] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2019-10-15 18:58:21.793 [main] PropertyBinder - Building property firstName
[DEBUG] 2019-10-15 18:58:21.793 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.793 [main] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 2019-10-15 18:58:21.793 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.User:lastName]
[DEBUG] 2019-10-15 18:58:21.793 [main] SimpleValueBinder - building SimpleValue for lastName
[DEBUG] 2019-10-15 18:58:21.793 [main] PropertyBinder - Building property lastName
[DEBUG] 2019-10-15 18:58:21.793 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.793 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2019-10-15 18:58:21.793 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.User:password]
[DEBUG] 2019-10-15 18:58:21.793 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2019-10-15 18:58:21.793 [main] PropertyBinder - Building property password
[DEBUG] 2019-10-15 18:58:21.793 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.794 [main] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2019-10-15 18:58:21.794 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.User:userName]
[DEBUG] 2019-10-15 18:58:21.794 [main] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2019-10-15 18:58:21.794 [main] PropertyBinder - Building property userName
[DEBUG] 2019-10-15 18:58:21.795 [main] AnnotationBinder - Binding entity from annotated class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-10-15 18:58:21.795 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-10-15 18:58:21.795 [main] EntityBinder - Import with entity name Usertrip
[DEBUG] 2019-10-15 18:58:21.795 [main] EntityBinder - Bind entity dqtravelspots.entity.Usertrip on table usertrips
[DEBUG] 2019-10-15 18:58:21.797 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.797 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-10-15 18:58:21.797 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:id]
[DEBUG] 2019-10-15 18:58:21.797 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-10-15 18:58:21.797 [main] PropertyBinder - Building property id
[DEBUG] 2019-10-15 18:58:21.797 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-10-15 18:58:21.797 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-10-15 18:58:21.797 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=Pointsofinterest, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=Pointsofinterest_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='Pointsofinterest_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='usertrips'}
[DEBUG] 2019-10-15 18:58:21.798 [main] CollectionBinder - Collection role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-15 18:58:21.798 [main] PropertyBinder - Building property Pointsofinterest
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=citylocationcode, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.798 [main] PropertyBinder - MetadataSourceProcessor property cityLocation with lazy=false
[DEBUG] 2019-10-15 18:58:21.798 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:cityLocation]
[DEBUG] 2019-10-15 18:58:21.798 [main] SimpleValueBinder - building SimpleValue for cityLocation
[DEBUG] 2019-10-15 18:58:21.798 [main] PropertyBinder - Building property cityLocation
[DEBUG] 2019-10-15 18:58:21.798 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=comment, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - MetadataSourceProcessor property comment with lazy=false
[DEBUG] 2019-10-15 18:58:21.799 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:comment]
[DEBUG] 2019-10-15 18:58:21.799 [main] SimpleValueBinder - building SimpleValue for comment
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - Building property comment
[DEBUG] 2019-10-15 18:58:21.799 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=date_registered, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - MetadataSourceProcessor property dateRegistered with lazy=false
[DEBUG] 2019-10-15 18:58:21.799 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:dateRegistered]
[DEBUG] 2019-10-15 18:58:21.799 [main] SimpleValueBinder - building SimpleValue for dateRegistered
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - Building property dateRegistered
[DEBUG] 2019-10-15 18:58:21.799 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=rating, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - MetadataSourceProcessor property rating with lazy=false
[DEBUG] 2019-10-15 18:58:21.799 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Usertrip:rating]
[DEBUG] 2019-10-15 18:58:21.799 [main] SimpleValueBinder - building SimpleValue for rating
[DEBUG] 2019-10-15 18:58:21.799 [main] PropertyBinder - Building property rating
[DEBUG] 2019-10-15 18:58:21.799 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-10-15 18:58:21.800 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(usertrips), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.801 [main] PropertyBinder - Building property user
[DEBUG] 2019-10-15 18:58:21.802 [main] AnnotationBinder - Binding entity from annotated class: dqtravelspots.entity.Pointofinterest
[DEBUG] 2019-10-15 18:58:21.802 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-10-15 18:58:21.802 [main] EntityBinder - Import with entity name Pointofinterest
[DEBUG] 2019-10-15 18:58:21.802 [main] EntityBinder - Bind entity dqtravelspots.entity.Pointofinterest on table pointofinterest
[DEBUG] 2019-10-15 18:58:21.803 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.803 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-10-15 18:58:21.803 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:id]
[DEBUG] 2019-10-15 18:58:21.803 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-10-15 18:58:21.803 [main] PropertyBinder - Building property id
[DEBUG] 2019-10-15 18:58:21.803 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-10-15 18:58:21.804 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=citylocationcode, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - MetadataSourceProcessor property cityLocation with lazy=false
[DEBUG] 2019-10-15 18:58:21.804 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:cityLocation]
[DEBUG] 2019-10-15 18:58:21.804 [main] SimpleValueBinder - building SimpleValue for cityLocation
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - Building property cityLocation
[DEBUG] 2019-10-15 18:58:21.804 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=comment, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - MetadataSourceProcessor property comment with lazy=false
[DEBUG] 2019-10-15 18:58:21.804 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:comment]
[DEBUG] 2019-10-15 18:58:21.804 [main] SimpleValueBinder - building SimpleValue for comment
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - Building property comment
[DEBUG] 2019-10-15 18:58:21.804 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=date_registered, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - MetadataSourceProcessor property dateRegistered with lazy=false
[DEBUG] 2019-10-15 18:58:21.804 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:dateRegistered]
[DEBUG] 2019-10-15 18:58:21.804 [main] SimpleValueBinder - building SimpleValue for dateRegistered
[DEBUG] 2019-10-15 18:58:21.804 [main] PropertyBinder - Building property dateRegistered
[DEBUG] 2019-10-15 18:58:21.805 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2019-10-15 18:58:21.805 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:description]
[DEBUG] 2019-10-15 18:58:21.805 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - Building property description
[DEBUG] 2019-10-15 18:58:21.805 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=title, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - MetadataSourceProcessor property title with lazy=false
[DEBUG] 2019-10-15 18:58:21.805 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:title]
[DEBUG] 2019-10-15 18:58:21.805 [main] SimpleValueBinder - building SimpleValue for title
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - Building property title
[DEBUG] 2019-10-15 18:58:21.805 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=url, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - MetadataSourceProcessor property url with lazy=false
[DEBUG] 2019-10-15 18:58:21.805 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [dqtravelspots.entity.Pointofinterest:url]
[DEBUG] 2019-10-15 18:58:21.805 [main] SimpleValueBinder - building SimpleValue for url
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - Building property url
[DEBUG] 2019-10-15 18:58:21.805 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-10-15 18:58:21.805 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(pointofinterest), mappingColumn=usertrips, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-15 18:58:21.805 [main] PropertyBinder - Building property usertrips
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for email
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for firstName
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for lastName
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for password
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for userName
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for cityLocation
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for comment
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for rating
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for cityLocation
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for comment
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for dateRegistered
[DEBUG] 2019-10-15 18:58:21.807 [main] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2019-10-15 18:58:21.808 [main] SimpleValueBinder - Starting fillSimpleValue for title
[DEBUG] 2019-10-15 18:58:21.808 [main] SimpleValueBinder - Starting fillSimpleValue for url
[DEBUG] 2019-10-15 18:58:21.812 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2019-10-15 18:58:21.812 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [usertrips]
[DEBUG] 2019-10-15 18:58:21.812 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [pointofinterest]
[DEBUG] 2019-10-15 18:58:21.812 [main] CollectionSecondPass - Second pass for collection: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-15 18:58:21.813 [main] CollectionBinder - Binding a OneToMany: dqtravelspots.entity.User.Usertrips through a foreign key
[DEBUG] 2019-10-15 18:58:21.813 [main] CollectionBinder - Mapping collection: dqtravelspots.entity.User.Usertrips -> usertrips
[DEBUG] 2019-10-15 18:58:21.814 [main] TableBinder - Retrieving property dqtravelspots.entity.Usertrip.user
[DEBUG] 2019-10-15 18:58:21.814 [main] CollectionSecondPass - Mapped collection key: user_id, one-to-many: dqtravelspots.entity.Usertrip
[DEBUG] 2019-10-15 18:58:21.814 [main] CollectionSecondPass - Second pass for collection: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-15 18:58:21.814 [main] CollectionBinder - Binding a OneToMany: dqtravelspots.entity.Usertrip.Pointsofinterest through a foreign key
[DEBUG] 2019-10-15 18:58:21.815 [main] CollectionBinder - Mapping collection: dqtravelspots.entity.Usertrip.Pointsofinterest -> pointofinterest
[DEBUG] 2019-10-15 18:58:21.815 [main] TableBinder - Retrieving property dqtravelspots.entity.Pointofinterest.usertrips
[DEBUG] 2019-10-15 18:58:21.815 [main] CollectionSecondPass - Mapped collection key: usertrips_id, one-to-many: dqtravelspots.entity.Pointofinterest
[DEBUG] 2019-10-15 18:58:21.815 [main] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-10-15 18:58:21.817 [main] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-10-15 18:58:21.819 [main] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.Usertrip
[DEBUG] 2019-10-15 18:58:21.819 [main] InFlightMetadataCollectorImpl - Resolving reference to class: dqtravelspots.entity.User
[DEBUG] 2019-10-15 18:58:21.848 [main] SessionFactoryImpl - Building session factory
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - SessionFactory name : null
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Statistics: disabled
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Default entity-mode: pojo
[DEBUG] 2019-10-15 18:58:21.849 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Default batch fetch size: -1
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Default null ordering: NONE
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Query language substitutions: {}
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Named query checking : enabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Second-level cache: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Second-level query cache: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Second-level query cache factory: null
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2019-10-15 18:58:21.850 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JDBC batch size: 15
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - Wrap result sets: disabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JPA compliance - query : 
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JPA compliance - closed-handling : 
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JPA compliance - lists : 
[DEBUG] 2019-10-15 18:58:21.851 [main] Settings - JPA compliance - transactions : 
[INFO ] 2019-10-15 18:58:21.906 [main] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2019-10-15 18:58:21.928 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
